global_step,epoch,step_in_epoch,phase,phase_blend_from,phase_blend_to,phase_blend_alpha,actor_loss,critic_loss,imag_return,entropy,plan_loss,wm_plan_loss,real_plan_loss,expected_cost,relative_cost,wm_relative_cost,real_relative_cost,margin_loss,wm_rank_loss,real_rank_loss,planner_entropy,actor_vs_planner_agreement,actor_vs_real_agreement,wm_real_best_agreement,real_teacher_mix,valid_action_count_mean,real_expected_cost,real_best_cost,lr,plan_weight,rank_weight,relative_weight,entropy_coef,wall_time,eval_latency_short,eval_reward_short,anchor_eval_latency,anchor_eval_reward,eval_score,best_eval_latency_so_far,best_eval_score_so_far,score_improved,short_guard_ok,anchor_guard_ok,rollback_triggered,is_best_checkpoint
1389,6,188,B,B,B,0.0,0.5944586396217346,0.007537617813795805,-1937.9223585128784,0.564356803894043,0.5811381936073303,0.6308172941207886,0.5563543438911438,1.9379223585128784,0.05028148740530014,0.029824215918779373,0.05995645374059677,0.08394613862037659,0.11706174910068512,0.07644160091876984,0.5696445107460022,0.75,0.8046875,0.65625,0.6687500476837158,1.9921875,1.9322025775909424,1.872246265411377,0.00045,0.9,0.45,0.95,0.025,1776782205.7129178,,,,,,,,,,,,
1390,6,189,B,B,B,0.0,0.6373843550682068,0.007859270088374615,-1959.639310836792,0.6094843149185181,0.6223691701889038,0.6542047262191772,0.6060429215431213,1.959639310836792,0.05472248047590256,0.03526009991765022,0.06379890441894531,0.09000630676746368,0.11624737083911896,0.08467772603034973,0.6100255250930786,0.734375,0.8046875,0.65625,0.6687500476837158,2.046875,1.9871422052383423,1.923343300819397,0.00045,0.9,0.45,0.95,0.025,1776782205.7255397,,,,,,,,,,,,
1391,6,190,B,B,B,0.0,0.5995521545410156,0.010330591350793839,-1940.3637647628784,0.5846794843673706,0.5908565521240234,0.6360851526260376,0.5663758516311646,1.9403637647628784,0.058201007544994354,0.0319928377866745,0.07154025882482529,0.06023849546909332,0.08242778480052948,0.055933885276317596,0.5812776684761047,0.78125,0.8828125,0.734375,0.6531250476837158,1.984375,1.9751431941986084,1.9036028385162354,0.00045,0.9,0.45,0.95,0.025,1776782205.7415414,,,,,,,,,,,,
1392,6,191,B,B,B,0.0,0.5643026828765869,0.008955825120210648,-1997.3701238632202,0.5437771081924438,0.5537122488021851,0.6010679602622986,0.5249183177947998,1.9973701238632202,0.05252820998430252,0.02742788754403591,0.06588317453861237,0.06589848548173904,0.07001791149377823,0.06717061996459961,0.5441288948059082,0.828125,0.84375,0.78125,0.643750011920929,1.9296875,1.9830855131149292,1.9172022342681885,0.00045,0.9,0.45,0.95,0.025,1776782205.755537,,,,,,,,,,,,
1393,6,192,B,B,B,0.0,0.6467342376708984,0.009801002219319344,-1791.2989854812622,0.6281902194023132,0.6356197595596313,0.6785060167312622,0.6093180179595947,1.7912989854812622,0.058786019682884216,0.032702356576919556,0.07290250062942505,0.07674329727888107,0.08771135658025742,0.07561840116977692,0.6264996528625488,0.796875,0.8125,0.7578125,0.6484375,2.0703125,1.8351342678070068,1.7622315883636475,0.00045,0.9,0.45,0.95,0.025,1776782205.7685366,,,,,,,,,,,,
1394,6,193,B,B,B,0.0,0.6531327962875366,0.009107833728194237,-1805.1854372024536,0.6338642835617065,0.6416277885437012,0.686408281326294,0.6160438656806946,1.8051854372024536,0.05733402818441391,0.03431162238121033,0.06940583884716034,0.08232691884040833,0.09482459723949432,0.08148234337568283,0.6325328946113586,0.7109375,0.78125,0.671875,0.6656249761581421,2.078125,1.8250192403793335,1.7556133270263672,0.00045,0.9,0.45,0.95,0.025,1776782205.7815378,,,,,,,,,,,,
1395,6,194,B,B,B,0.0,0.6125364303588867,0.007211294025182724,-1800.7943630218506,0.6024013757705688,0.6070332527160645,0.6449679732322693,0.5889613628387451,1.8007943630218506,0.052783966064453125,0.034593693912029266,0.06172589957714081,0.06915939599275589,0.10839077830314636,0.060699816793203354,0.5989203453063965,0.7421875,0.8203125,0.71875,0.65625,2.0390625,1.8553524017333984,1.7936265468597412,0.00045,0.9,0.45,0.95,0.025,1776782205.7945375,,,,,,,,,,,,
1396,6,195,B,B,B,0.0,0.6079808473587036,0.009262856096029282,-2105.076789855957,0.580429196357727,0.5905835628509521,0.6418774127960205,0.5637219548225403,2.105076789855957,0.05804155021905899,0.03301803022623062,0.07055284827947617,0.07961544394493103,0.09873592108488083,0.07722722738981247,0.5798805952072144,0.796875,0.8359375,0.6796875,0.6640625596046448,2.0,2.110278844833374,2.0397260189056396,0.00045,0.9,0.45,0.95,0.025,1776782205.80744,,,,,,,,,,,,
1397,6,196,B,B,B,0.0,0.5935995578765869,0.0070408424362540245,-1795.364499092102,0.5804578065872192,0.5840909481048584,0.6184308528900146,0.5661451816558838,1.795364499092102,0.0512114018201828,0.03815591707825661,0.05807900428771973,0.0750630646944046,0.1150309294462204,0.06525376439094543,0.5766048431396484,0.734375,0.7890625,0.65625,0.6687500476837158,1.9921875,1.8144035339355469,1.7563245296478271,0.00045,0.9,0.45,0.95,0.025,1776782205.8184412,,,,,,,,,,,,
1398,6,197,B,B,B,0.0,0.6455187201499939,0.008777225390076637,-2125.2267360687256,0.6177411079406738,0.6273711919784546,0.6864984035491943,0.5972902178764343,2.1252267360687256,0.05971508473157883,0.03586757183074951,0.07126452028751373,0.0879974514245987,0.1267940253019333,0.07999362796545029,0.6160567998886108,0.6953125,0.8046875,0.6015625,0.6796875,2.078125,2.1062240600585938,2.0349597930908203,0.00045,0.9,0.45,0.95,0.025,1776782205.8304403,,,,,,,,,,,,
1399,6,198,B,B,B,0.0,0.5895817279815674,0.006949031259864569,-1892.6994800567627,0.5752068161964417,0.5798608064651489,0.6124815940856934,0.5631753206253052,1.8926994800567627,0.049590617418289185,0.027709873393177986,0.059939924627542496,0.07772453129291534,0.1051737442612648,0.07211494445800781,0.5712966322898865,0.734375,0.828125,0.6875,0.6625000238418579,1.953125,1.9089124202728271,1.8489725589752197,0.00045,0.9,0.45,0.95,0.025,1776782205.84244,,,,,,,,,,,,
1400,6,199,B,B,B,0.0,0.649606466293335,0.008100786246359348,-1942.4543380737305,0.6221111416816711,0.6332696676254272,0.6695842742919922,0.6120918989181519,1.9424543380737305,0.055675752460956573,0.03041217476129532,0.0681450366973877,0.09405452758073807,0.09653131663799286,0.09592857956886292,0.6225335001945496,0.75,0.7578125,0.6328125,0.6734375953674316,2.0546875,1.9783375263214111,1.9101923704147339,0.00045,0.9,0.45,0.95,0.025,1776782205.8544402,,,,,,,,,,,,
1400,6,199,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1776782221.604207,595.8210900361086,-595.8210900361086,551.6519240380397,-551.6519240380397,575.9449653369776,595.8210900361086,575.9449653369776,1.0,1.0,1.0,0.0,1.0
1401,7,0,B,B,B,0.0,0.6497665047645569,0.007763483561575413,-1957.5309753417969,0.6302980184555054,0.6382049322128296,0.6837929487228394,0.618680477142334,1.9575309753417969,0.05449330434203148,0.03450227528810501,0.06270535290241241,0.08749070763587952,0.11262882500886917,0.08139698952436447,0.6272686719894409,0.7578125,0.7734375,0.609375,0.6781250238418579,2.0703125,1.9610346555709839,1.898329257965088,0.00045,0.9,0.45,0.95,0.025,1776782222.378655,,,,,,,,,,,,
1402,7,1,B,B,B,0.0,0.5595916509628296,0.006484165787696838,-1826.0118961334229,0.5404843688011169,0.5510531067848206,0.590556800365448,0.5296183824539185,1.8260118961334229,0.04729069769382477,0.028361208736896515,0.05721994489431381,0.0716218650341034,0.1041707918047905,0.06575202941894531,0.5432369709014893,0.7734375,0.828125,0.71875,0.65625,1.9140625,1.8479259014129639,1.7907061576843262,0.00045,0.9,0.45,0.95,0.025,1776782222.392655,,,,,,,,,,,,
1403,7,2,B,B,B,0.0,0.6312159895896912,0.009226937778294086,-1962.586760520935,0.6001763343811035,0.6065691113471985,0.6431658267974854,0.587267279624939,1.962586760520935,0.059659212827682495,0.035693295300006866,0.07110191136598587,0.09695978462696075,0.11531269550323486,0.0946180447936058,0.5930348634719849,0.734375,0.8125,0.6171875,0.6765625476837158,2.0234375,1.9537922143936157,1.8826903104782104,0.00045,0.9,0.45,0.95,0.025,1776782222.406653,,,,,,,,,,,,
1404,7,3,B,B,B,0.0,0.5819209218025208,0.008728929795324802,-2093.262195587158,0.5661607980728149,0.5705316066741943,0.6328003406524658,0.5409688949584961,2.093262195587158,0.056020405143499374,0.032110948115587234,0.06808745115995407,0.06528244912624359,0.13818959891796112,0.047688864171504974,0.5632593631744385,0.7421875,0.84375,0.71875,0.65625,1.9765625,2.0668747425079346,1.9987872838974,0.00045,0.9,0.45,0.95,0.025,1776782222.4216526,,,,,,,,,,,,
1405,7,4,B,B,B,0.0,0.5595534443855286,0.0069152056239545345,-1917.026400566101,0.542630672454834,0.5470932126045227,0.5866546630859375,0.5267135500907898,1.917026400566101,0.05084752291440964,0.034648917615413666,0.05811600759625435,0.07206710427999496,0.11377376317977905,0.061322398483753204,0.5394763946533203,0.7265625,0.8515625,0.65625,0.6687500476837158,1.9140625,1.9197149276733398,1.8615988492965698,0.00045,0.9,0.45,0.95,0.025,1776782222.436653,,,,,,,,,,,,
1406,7,5,B,B,B,0.0,0.6087568998336792,0.009239314123988152,-2018.6865329742432,0.578439474105835,0.590894341468811,0.640702486038208,0.5658841729164124,2.018686532974243,0.05431533604860306,0.03365582227706909,0.06450658291578293,0.08847425878047943,0.10655243694782257,0.08626751601696014,0.5781139135360718,0.7421875,0.7890625,0.671875,0.6656250357627869,2.0078125,1.9905509948730469,1.926044225692749,0.00045,0.9,0.45,0.95,0.025,1776782222.4486566,,,,,,,,,,,,
1407,7,6,B,B,B,0.0,0.6005558371543884,0.008054640144109726,-2020.2195644378662,0.5668692588806152,0.5760164260864258,0.6076348423957825,0.5579872131347656,2.020219564437866,0.05214730650186539,0.031345777213573456,0.06083983927965164,0.10393959283828735,0.10568684339523315,0.10486534237861633,0.5641528367996216,0.734375,0.75,0.671875,0.6656249761581421,1.9609375,2.0271472930908203,1.966307520866394,0.00045,0.9,0.45,0.95,0.025,1776782222.4616535,,,,,,,,,,,,
1408,7,7,B,B,B,0.0,0.5600097179412842,0.006978662684559822,-1921.4653968811035,0.5526848435401917,0.559938907623291,0.5992564558982849,0.5376647710800171,1.9214653968811035,0.047822896391153336,0.031235471367836,0.056762561202049255,0.05433361604809761,0.0921643078327179,0.04718417674303055,0.5537705421447754,0.7265625,0.890625,0.7265625,0.6546875238418579,1.9453125,1.922325849533081,1.865563154220581,0.00045,0.9,0.45,0.95,0.025,1776782222.4756534,,,,,,,,,,,,
1409,7,8,B,B,B,0.0,0.5880217552185059,0.0082955751568079,-1851.2017726898193,0.5641095042228699,0.5756349563598633,0.6314067840576172,0.5466567277908325,1.8512017726898193,0.05436272174119949,0.03457212448120117,0.06590693444013596,0.07201878726482391,0.14557528495788574,0.05467783287167549,0.5660630464553833,0.734375,0.8671875,0.75,0.6500000357627869,1.96875,1.8585469722747803,1.7926400899887085,0.00045,0.9,0.45,0.95,0.025,1776782222.4896548,,,,,,,,,,,,
1410,7,9,B,B,B,0.0,0.5565869808197021,0.009206829592585564,-2004.439353942871,0.5095198750495911,0.5286331176757812,0.58122718334198,0.5013718605041504,2.004439353942871,0.053122200071811676,0.029172437265515327,0.0640595480799675,0.09575362503528595,0.12312507629394531,0.09042036533355713,0.5128849744796753,0.765625,0.8125,0.71875,0.65625,1.890625,2.0052595138549805,1.941199779510498,0.00045,0.9,0.45,0.95,0.025,1776782222.5056572,,,,,,,,,,,,
1411,7,10,B,B,B,0.0,0.6665651202201843,0.00945318304002285,-2007.4682235717773,0.6262820959091187,0.6391724348068237,0.6704739332199097,0.6233962774276733,2.0074682235717773,0.05838519334793091,0.03531508520245552,0.06731659173965454,0.11444692313671112,0.11636626720428467,0.11402688920497894,0.6220874190330505,0.75,0.734375,0.6484375,0.6703125238418579,2.0546875,2.0193068981170654,1.9519901275634766,0.00045,0.9,0.45,0.95,0.025,1776782222.522657,,,,,,,,,,,,
1412,7,11,B,B,B,0.0,0.61646968126297,0.010768192820250988,-1896.2140083312988,0.5903609395027161,0.5945442914962769,0.6236428022384644,0.5809364318847656,1.8962140083312988,0.057156749069690704,0.03127409517765045,0.06910219043493271,0.09297756105661392,0.10151620209217072,0.09417735040187836,0.5811406373977661,0.7578125,0.8125,0.625,0.6750000715255737,1.984375,1.8961517810821533,1.827049732208252,0.00045,0.9,0.45,0.95,0.025,1776782222.5350177,,,,,,,,,,,,
1413,7,12,B,B,B,0.0,0.6151902079582214,0.007106290198862553,-1947.4058151245117,0.5938864350318909,0.6061691045761108,0.6383106708526611,0.5873715877532959,1.9474058151245117,0.0499909408390522,0.03293082118034363,0.05843847244977951,0.08220838010311127,0.0763140320777893,0.0847822055220604,0.5971630215644836,0.8125,0.7890625,0.6796875,0.6640625596046448,2.0078125,1.9569931030273438,1.8985546827316284,0.00045,0.9,0.45,0.95,0.025,1776782222.5490198,,,,,,,,,,,,
1414,7,13,B,B,B,0.0,0.5245262980461121,0.00607953779399395,-1839.0754461288452,0.5045125484466553,0.5144745707511902,0.5554183125495911,0.4903292655944824,1.8390754461288452,0.04522240534424782,0.025277502834796906,0.05440260469913483,0.06922392547130585,0.06233325973153114,0.07218533754348755,0.5055974721908569,0.8046875,0.8203125,0.703125,0.6593750715255737,1.8671875,1.8407893180847168,1.7863869667053223,0.00045,0.9,0.45,0.95,0.025,1776782222.5610187,,,,,,,,,,,,
1415,7,14,B,B,B,0.0,0.5722756385803223,0.007390984799712896,-2116.2924766540527,0.5509039163589478,0.5576500296592712,0.5933879017829895,0.5376651287078857,2.1162924766540527,0.05224879831075668,0.03642906993627548,0.06030472740530968,0.07672642916440964,0.12178412824869156,0.06566346436738968,0.5489281415939331,0.7109375,0.828125,0.6484375,0.6703125238418579,1.9375,2.1322755813598633,2.0719709396362305,0.00045,0.9,0.45,0.95,0.025,1776782222.57289,,,,,,,,,,,,
1416,7,15,B,B,B,0.0,0.572637677192688,0.006470950320363045,-1916.8689250946045,0.5546746253967285,0.5605642795562744,0.5955612063407898,0.5419406294822693,1.9168689250946045,0.04899483174085617,0.03046676144003868,0.05770574137568474,0.07878130674362183,0.11250917613506317,0.07125404477119446,0.5510983467102051,0.7421875,0.8046875,0.7109375,0.6578125953674316,1.9375,1.9228101968765259,1.8651044368743896,0.00045,0.9,0.45,0.95,0.025,1776782222.5848923,,,,,,,,,,,,
1417,7,16,B,B,B,0.0,0.5911484956741333,0.009721890091896057,-2077.2762298583984,0.5746808052062988,0.5783501863479614,0.6334501504898071,0.5505380630493164,2.0772762298583984,0.057463716715574265,0.03306286782026291,0.07036516070365906,0.0675775334239006,0.11041341722011566,0.05852265655994415,0.567464292049408,0.75,0.875,0.6875,0.6625000238418579,1.9921875,2.0699925422668457,1.9996272325515747,0.00045,0.9,0.45,0.95,0.025,1776782222.5968907,,,,,,,,,,,,
1418,7,17,B,B,B,0.0,0.5435666441917419,0.007408796343952417,-1950.1773118972778,0.5259029865264893,0.5273610353469849,0.5686772465705872,0.5114054679870605,1.9501773118972778,0.05091531574726105,0.03055732697248459,0.059190861880779266,0.07493279874324799,0.16839155554771423,0.051975078880786896,0.5185692310333252,0.6953125,0.8671875,0.6796875,0.6640625,1.875,1.9646568298339844,1.9054659605026245,0.00045,0.9,0.45,0.95,0.025,1776782222.6088905,,,,,,,,,,,,
1419,7,18,B,B,B,0.0,0.5598276257514954,0.007372117601335049,-2027.1053314208984,0.5363364815711975,0.5416682958602905,0.5862706303596497,0.520932674407959,2.0271053314208984,0.04987895116209984,0.03255624324083328,0.05852905660867691,0.08522137999534607,0.16986769437789917,0.06466260552406311,0.5332394242286682,0.6640625,0.8203125,0.65625,0.6687500476837158,1.921875,2.0378353595733643,1.9793062210083008,0.00045,0.9,0.45,0.95,0.025,1776782222.6200087,,,,,,,,,,,,
1420,7,19,B,B,B,0.0,0.5735751390457153,0.008968070149421692,-1975.5165576934814,0.5458459854125977,0.5573089122772217,0.6049864292144775,0.5326446294784546,1.9755165576934814,0.05585043877363205,0.02951805666089058,0.06859036535024643,0.07241179049015045,0.12192384898662567,0.062094926834106445,0.5450735688209534,0.765625,0.875,0.6875,0.6625000238418579,1.9375,2.010385274887085,1.9417948722839355,0.00045,0.9,0.45,0.95,0.025,1776782222.631541,,,,,,,,,,,,
1421,7,20,B,B,B,0.0,0.600007951259613,0.007276398129761219,-1927.1478652954102,0.5781922340393066,0.5938005447387695,0.6368575096130371,0.5719157457351685,1.9271478652954102,0.05426497757434845,0.034701310098171234,0.06408346444368362,0.06331227719783783,0.11805404722690582,0.05057406425476074,0.5839661359786987,0.7734375,0.890625,0.71875,0.65625,2.0078125,1.9407163858413696,1.8766330480575562,0.00045,0.9,0.45,0.95,0.025,1776782222.6425405,,,,,,,,,,,,
1422,7,21,B,B,B,0.0,0.6153244376182556,0.008954089134931564,-2037.8913879394531,0.5768696665763855,0.5912911891937256,0.6279922723770142,0.5740811228752136,2.037891387939453,0.05814081430435181,0.03477887064218521,0.06734670698642731,0.09411187469959259,0.08941639959812164,0.09624878317117691,0.5778194069862366,0.8046875,0.8046875,0.6640625,0.6671875715255737,2.0078125,2.04939341545105,1.9820468425750732,0.00045,0.9,0.45,0.95,0.025,1776782222.6545408,,,,,,,,,,,,
1423,7,22,B,B,B,0.0,0.5948725342750549,0.007813112810254097,-1990.2148246765137,0.5520273447036743,0.5706946849822998,0.6066228747367859,0.549670934677124,1.9902148246765137,0.051147330552339554,0.02918732538819313,0.060979872941970825,0.10324010252952576,0.0799027606844902,0.10996568948030472,0.5571129322052002,0.796875,0.765625,0.7109375,0.6578125357627869,1.9453125,1.9913933277130127,1.9304133653640747,0.00045,0.9,0.45,0.95,0.025,1776782222.665542,,,,,,,,,,,,
1424,7,23,B,B,B,0.0,0.6156030893325806,0.008705209009349346,-1862.9498481750488,0.5863761901855469,0.6015299558639526,0.6381912231445312,0.581574559211731,1.8629498481750488,0.055509161204099655,0.031288910657167435,0.06648411601781845,0.08033735305070877,0.08622206747531891,0.07941502332687378,0.5876559615135193,0.7890625,0.8125,0.6640625,0.667187511920929,2.0078125,1.8652735948562622,1.7987895011901855,0.00045,0.9,0.45,0.95,0.025,1776782222.6790893,,,,,,,,,,,,
1425,7,24,B,B,B,0.0,0.6014177203178406,0.008532225154340267,-2058.361768722534,0.5753575563430786,0.584954023361206,0.6186051368713379,0.566669762134552,2.058361768722534,0.055306002497673035,0.03105529397726059,0.06706522405147552,0.08178293704986572,0.10917683690786362,0.07714371383190155,0.5732452273368835,0.7734375,0.828125,0.703125,0.6593750715255737,1.9921875,2.0746121406555176,2.007546901702881,0.00045,0.9,0.45,0.95,0.025,1776782222.6905549,,,,,,,,,,,,
1426,7,25,B,B,B,0.0,0.5911974310874939,0.009605973958969116,-1941.4726495742798,0.5698067545890808,0.5738196969032288,0.6216284036636353,0.5490452647209167,1.9414726495742798,0.0562540739774704,0.03337303176522255,0.06877517700195312,0.07903013378381729,0.11933470517396927,0.07227374613285065,0.5635312795639038,0.734375,0.8359375,0.6640625,0.6671875715255737,1.9609375,1.954634189605713,1.8858591318130493,0.00045,0.9,0.45,0.95,0.025,1776782222.702306,,,,,,,,,,,,
1427,7,26,B,B,B,0.0,0.633391797542572,0.008105577901005745,-1984.2101335525513,0.6115648746490479,0.6217703223228455,0.6665067076683044,0.5977959036827087,1.9842101335525513,0.053753338754177094,0.033826325088739395,0.06378169357776642,0.0844932422041893,0.1330275684595108,0.07376711070537567,0.6100175976753235,0.6640625,0.8359375,0.671875,0.6656250357627869,2.046875,1.9769525527954102,1.9131708145141602,0.00045,0.9,0.45,0.95,0.025,1776782222.7133052,,,,,,,,,,,,
1428,7,27,B,B,B,0.0,0.6224598288536072,0.010508205741643906,-1907.6604843139648,0.6041364669799805,0.607219934463501,0.6550023555755615,0.5829073190689087,1.9076604843139648,0.061844535171985626,0.034374043345451355,0.07544347643852234,0.0718066394329071,0.136598140001297,0.05612263083457947,0.5972775220870972,0.734375,0.890625,0.6953125,0.6609375476837158,2.0234375,1.9235663414001465,1.8481228351593018,0.00045,0.9,0.45,0.95,0.025,1776782222.7254565,,,,,,,,,,,,
1429,7,28,B,B,B,0.0,0.6189038753509521,0.008719763718545437,-1914.8879051208496,0.5863303542137146,0.5962151288986206,0.6464466452598572,0.5676122903823853,1.9148879051208496,0.05829910188913345,0.036898717284202576,0.06957486271858215,0.09240970760583878,0.13422256708145142,0.08221285045146942,0.5853720903396606,0.71875,0.7890625,0.6953125,0.6609375476837158,2.0078125,1.9228427410125732,1.8532679080963135,0.00045,0.9,0.45,0.95,0.025,1776782222.737456,,,,,,,,,,,,
